HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
166, Djibouti,0,0.6,0.6,3.1,3.2,6.4,8.1,14,6.9,5.9,6.1,6,5.6,..
94, Dominica,6.4,19.7,5.3,5.3,4.9,2.8,4.8,3.6,2.8,2,7.1,4.6,2.4,..
88, Dominican Republic,1.9,2.5,4.1,3.1,3.4,3.8,5.6,2.6,3.6,3.1,3.3,4.5,3.2,3.2
86, Ecuador,0.8,1.9,-0.1,1.2,0.2,0.8,0.6,0.8,0.8,1.3,0.8,0.6,1.4,0.9
116, Egypt,1.7,1,1.2,6,2.9,-0.2,1,1.5,1.5,2.1,2.4,3.1,3.2,3
124, El Salvador,0,0.4,1.5,3.5,-0.6,0.6,2,1.1,2.2,2.1,2,2,1.6,2.7
145, Equatorial Guinea,9.9,89.5,14.8,9.4,16.8,9.2,4.4,2.7,0.8,1.8,0.5,2.5,3,..
180, Eritrea,..,..,3.9,0.1,5.7,1.9,..,..,..,..,..,..,..,..
29, Estonia,..,4.6,7.3,21.7,13.2,4.8,7.7,4.3,6.7,-3.1,3.9,6.3,3.8,9.2
138, Eswatini (Kingdom of),2.7,3,5.2,-1.4,3.1,2,0.5,1.8,0.6,0.8,0.7,-1.3,0.7,2.9
173, Ethiopia,0,0.2,1.6,2.1,1,2,0.6,2.8,3.3,4.1,5.6,4.9,4,..
93, Fiji,-2.3,-1.2,0,5.8,5.7,5.8,7,5.8,7.8,4.4,7.9,7.2,8.5,5.8
11, Finland,0.6,1.1,10.7,5.3,4.9,-2.2,1.9,-1.8,6.3,7.2,2,6.4,-3.8,3.1
26, France,1,1.5,3,3.9,1.5,1.5,1.2,1.1,0.2,1.8,1.3,1.4,2.1,2.5
119, Gabon,1.2,-3.9,5.5,3.4,3.6,6.2,3.9,1.8,6.9,0.3,8.8,10,5,..
172, Gambia,4.5,1,5.6,5.2,2.4,2.6,2.9,5,1.9,-0.1,-0.1,0.4,2,..
61, Georgia,..,..,4.3,7.1,7.5,7.7,5.9,6.1,10.4,11.6,10.9,11.7,6.9,7.2
6, Germany,0.1,0.5,12.8,2.1,2.5,2.6,1.9,1.8,0.5,1.9,1.9,3.2,4.3,1.3
138, Ghana,0.3,1.6,3.3,1.4,7.8,8.3,8,5.2,6.3,6.6,6.3,5.5,4.6,..
32, Greece,1,0.8,0,0.3,0.2,0.4,0.7,1.2,1.1,0.6,1.4,1.7,1.8,2.2
74, Grenada,4.6,5.8,7.2,10.1,7.8,5.5,3.9,8.9,11.4,15.4,10.7,12.3,13.2,..
127, Guatemala,0.6,0.5,-4.1,2,2.7,1.8,2.8,2.9,2.4,1.9,1.3,1.4,1.3,1.3
178, Guinea,0.7,0,0.3,3.6,1.5,14.1,7.9,0,-0.8,0.6,18.8,5.6,2.9,..
175, Guinea-Bissau,0.8,0,0.2,1.5,3.1,2.3,0.7,1.9,2.7,1.8,1.2,1.2,1.4,..
122, Guyana,2,12,9.4,9.3,8.7,9.6,9.7,6.7,7.7,4.3,4.6,9.2,30.4,..
170, Haiti,0.3,0.3,0.3,0.6,2.7,1.6,2,1.9,1.1,1.2,1.3,4.5,1.1,..
132, Honduras,0.9,0.9,4.9,6.2,3.8,5.9,5.8,5.8,8.6,6.3,5.3,4.1,6,3.8
4," Hong Kong, China (SAR)",4.3,4.3,41.1,22.6,36.2,38.7,28.5,27.9,44.6,58.5,41.5,36.8,26.8,14.5
40, Hungary,..,10.3,5.8,24.3,-15.8,7.6,8.4,-2.6,9.3,-4.2,54.6,-8.6,-41.5,3.8
4, Iceland,-0.1,-0.1,1.7,18.4,1.9,7.3,7,2.9,4.3,6.6,-5.2,-28.6,-2.4,-1.8
131, India,0.1,0.6,0.8,0.9,1.6,2,1.3,1.5,1.7,2.1,1.9,1.5,1.6,1.8
107, Indonesia,1,2.1,-2.8,2.9,2,2.3,2.3,2.6,2.8,2.3,0.5,2,1.8,2.2
70, Iran (Islamic Republic of),-0.3,0,0,1.3,0.8,0.7,0.8,0.7,0.5,0.5,0.8,1.1,..,..
123, Iraq,0,..,..,1,1,1.1,1.6,-1,-4.3,-4.3,-3.6,-2.6,-2.2,-1.3
2, Ireland,1.3,2.1,25.8,22.2,17,10,18.2,20.9,33.6,80.8,26.4,17.4,16.9,-20.4
19, Israel,0.3,1.3,6.1,3.4,3,3.3,3.5,4,2,3.8,3.8,5.1,5.6,4.6
29, Italy,0.5,0.4,1.2,2,0.5,1.5,0,0.9,0.8,0.7,1.4,0.6,1.9,1.5
101, Jamaica,3,1.6,4.7,5.7,1.4,1.2,2.8,3.8,4.2,6.5,6.6,6,4.9,..
19, Japan,0.1,0,0.2,0.1,0.1,0,0,0.2,0.4,0.1,0.8,0.4,0.5,0.7
102, Jordan,0.9,0.2,10.6,15.5,6.3,5.1,4.9,5.7,6,4.2,4,5,2.2,..
51, Kazakhstan,..,4.7,7.5,4.5,5,7.1,6.6,4.2,3.3,3.6,12.5,2.8,0.1,2
143, Kenya,0.7,0.5,0.9,0.1,0.4,3.5,2.7,2,1.3,1,0.6,0.8,1.9,..
134, Kiribati,0.8,0.7,1.1,2.3,-4.2,-0.2,-1.3,0.5,1.5,-0.5,1,0.4,-0.6,..
23, Korea (Republic of),0.4,0.4,2,1.5,0.8,0.8,0.7,0.9,0.6,0.3,0.8,1.1,0.7,0.6
64, Kuwait,0,0,0,0.3,1.1,2.1,1.6,0.8,0.3,0.2,0.3,0.1,0,..
120, Kyrgyzstan,..,5.8,-0.2,1.7,9.9,11.1,4,8.3,4.6,17.1,9.1,-1.4,1.7,..
137, Lao People's Democratic Republic,0.7,5.4,2,1,3.9,3.4,6.1,5.7,6.5,7.5,5.9,10,7.3,..
37, Latvia,..,4.2,4.1,4.8,2,5.3,3.8,3.3,3.3,3,1.2,3.8,1.3,2.6
92, Lebanon,0.2,0.3,5.8,12.2,11.1,7.9,7.1,5.7,5.9,4.3,5,4.7,4.8,..
165, Lesotho,2.8,2.4,3.7,1.6,0.4,2.3,2.2,2.1,3.8,8.7,7.4,5.1,5,4.8
175, Liberia,..,..,2.4,8.7,103.3,87,84.9,65.2,16,7.3,9.5,7.5,4,..
105, Libya,0.6,-0.3,0.4,2.2,2.4,0,1.7,1.1,0,0,0,0,0,..
19, Liechtenstein,..,..,799.3,-7.3,587.8,460.2,540.4,18.1,140.3,1282.6,972.7,595.2,..,..
34, Lithuania,..,0.9,3.3,4.9,3,4.3,1.6,1.5,0.7,2.5,2.2,2.5,1.6,2.5
23, Luxembourg,..,..,..,12.4,73.5,14.7,45,25.9,28.5,21.6,52.5,-10.6,-7.9,..
164, Madagascar,0.6,0.3,1.8,1.5,9.1,7.1,7,4.6,4.4,2.9,4.6,3.5,4.4,..
174, Malawi,1.2,0.4,1.5,3.8,1.4,10.2,-0.1,8.2,9.9,8.1,2.1,1.4,1.5,..
62, Malaysia,5.3,4.7,4,2.7,4.3,5.1,2.8,3.5,3.1,3.3,4.5,2.9,2.4,..
95, Maldives,2.6,1.8,3.6,4.6,8.4,15.3,7.9,10.9,9,7.3,10.4,9.7,10.1,..
184, Mali,0.2,4.1,2,2.6,3.5,4.3,3.2,2.3,1,2.1,2.5,3.6,2.7,..
28, Malta,1.2,11.4,18.3,340.4,105.7,82,36.1,5,1.4,34.1,27.5,31.2,32.5,30.3
117, Marshall Islands,..,..,0.6,2.3,-5.8,-2.5,11.7,17.3,4.9,-2.9,-1.5,2.7,4.4,..
157, Mauritania,0.4,0.3,2.3,27.7,2.3,8.7,20.6,15.6,7.6,8.1,4.2,8.7,1,..
66, Mauritius,1.5,0.5,5.7,0.6,4.3,3.8,5,2.4,3.6,1.9,3.1,3.3,2.6,..
74, Mexico,1,2.6,2.6,3,2,2.1,1.5,3.7,2.3,3,3.5,2.8,3.2,2.3
136, Micronesia (Federated States of),..,..,..,..,0,0,0,0,6.3,..,..,..,..,..
90, Moldova (Republic of),..,3.8,9.9,6.4,4.2,4.3,2.9,2.5,3.6,2.9,1.1,1.6,2.7,5
99, Mongolia,..,0.7,4.7,7.4,23.5,43.9,34.8,16.4,2.8,0.8,-37.2,13.1,14.9,17.6
48, Montenegro,..,..,..,..,18.3,12.3,15.1,10,10.8,17.3,5.2,11.5,8.8,8.3
121, Morocco,0.5,0.9,1.1,2.7,1.3,2.5,2.9,3.1,3.2,3.2,2.1,2.4,3,1.3
181, Mozambique,..,1.6,2.5,1.4,11.3,25.5,34.5,39.5,28.2,24.3,26.2,17.5,18.2,..
147, Myanmar,..,..,2.9,2,1.8,4.2,2.2,3.7,3.3,6,4.9,5.8,1.7,..
130, Namibia,1.1,3.9,5.1,5.5,2.6,6.5,8,6.5,3.6,7.2,3.5,2.9,1.4,-0.1
.., Nauru,..,..,..,..,0,0,0,0,0,0,0,0,0,..
142, Nepal,0.2,0,0,0,0.5,0.5,0.5,0.4,0.2,0.2,0.5,0.8,0.2,..
8, Netherlands,3.4,2.7,15.2,30.6,13.7,36.7,28.6,37.5,13.2,41.9,30.8,11.5,-26.2,3.1
14, New Zealand,3.7,4.5,-2.9,1.7,0.2,0.8,2.2,0,1.6,0,1,1,1,1.9
128, Nicaragua,0.1,2.1,5.2,3.8,5.6,9.6,7.3,7.4,7.4,7.4,6.8,5.6,2.8,..
189, Niger,1.2,0.1,0.7,1.1,10.2,12.3,9,7.1,7.6,5.5,2.9,3,3.6,..
161, Nigeria,1.1,0.8,1.6,2.8,1.7,2.2,1.5,1.1,0.8,0.6,1.1,0.9,0.5,..
82, North Macedonia,..,0.2,5.8,2.3,3.2,4.8,3.5,3.7,0.5,2.9,5.1,3.4,5.1,3.8
1, Norway,0.8,1.6,4.9,3.3,5,2.1,5.5,-0.3,0.7,1.9,-5.1,1.5,-1.5,0.4
60, Oman,1.2,0.3,0.4,4.9,2.2,2.4,1.8,2,1.6,-3.2,3.5,4.1,8,..
154, Pakistan,0.6,1.2,0.4,1.8,1.1,0.6,0.4,0.6,0.8,0.6,0.9,0.8,0.6,0.8
50, Palau,..,..,2.2,2.2,1.5,4.3,10.3,8.1,16.4,12.3,11.7,9.6,7.6,..
115," Palestine, State of",..,3.7,1.4,0.8,2,2.3,0.6,1.5,1.3,0.8,2.2,1.4,1.8,..
57, Panama,2.1,2.9,6.7,6.7,8.7,12.7,8.4,8.3,10,9.5,9.1,6.4,9.1,9.1
155, Papua New Guinea,4.8,9.8,2.7,0.8,0.3,0.2,0.1,0.1,0.1,1,0.1,0.7,4.8,..
103, Paraguay,1.3,1,1.2,0.1,2,1.4,2.2,0.8,1.4,1.3,1.4,1.5,1,1
79, Peru,0.2,4.8,1.6,3.4,5.7,4.5,7.1,4.9,2,4.4,3.5,3.3,2.9,..
107, Philippines,1.2,2,1.8,1.5,0.5,0.9,1.2,1.3,1.9,1.8,2.6,3.1,2.9,2
35, Poland,0.1,2.6,5.4,3.6,3.8,3.5,1.5,0.2,3.6,3.2,3.9,2.2,2.8,2.5
38, Portugal,3.3,0.6,6.2,1.7,3.8,4,9.9,7,5.2,0.6,3.6,4.8,3.2,3.5
45, Qatar,0.1,1.1,1.4,5.6,3.7,0.6,0.2,-0.4,0.5,0.7,0.5,0.6,-1.1,-1.5
49, Romania,0,1.1,2.8,6.6,1.9,1.3,1.8,2,1.9,2.4,3.3,2.8,3,2.8
52, Russian Federation,..,0.5,1,2,2.8,2.7,2.3,3,1.1,0.5,2.5,1.8,0.5,1.9
160, Rwanda,0.3,0.2,0.5,0.3,4.1,1.7,3.3,3.3,3.8,2.6,3,2.9,3.1,..
74, Saint Kitts and Nevis,22.5,6.5,22.2,16.1,15.3,13.4,11.5,13.2,17.1,14,12,4,9.3,..
86, Saint Lucia,7.7,4.3,5.8,6.9,8.2,6.1,4.7,5,3.6,8.5,7.7,1.9,1.9,..
97, Saint Vincent and the Grenadines,3.2,9.7,9.5,7.3,14.3,12.7,16.7,17.6,16.9,15.8,10.2,19.3,13.6,..
111, Samoa,5.2,1.5,-0.4,0.8,-0.2,1.2,2.7,1.8,3,3.4,0.3,1.1,2,..
.., San Marino,..,..,-0.4,0,..,..,..,..,..,..,..,..,..,..
135, Sao Tome and Principe,..,..,..,11.5,25.6,13.8,8.9,4,7.6,8.8,6.7,9.1,5.6,..
40, Saudi Arabia,1.6,-1.3,-1,3.7,5.5,2.4,1.7,1.2,1.1,1.2,1.2,0.2,0.5,0.6
168, Senegal,0.8,0.5,1.4,1.5,1.7,1.9,1.5,1.6,2,2.3,2.5,2.8,3.6,..
64, Serbia,..,..,..,..,4,10,2.9,4.3,4.2,5.9,5.8,6.6,8,8.3
67, Seychelles,5.5,9,4,8.8,16.5,13.4,57.8,4.3,8.1,7.7,2.9,8.2,19.4,13.9
182, Sierra Leone,5,0.8,6.1,5.5,9.2,32.3,19,8.7,7.5,6,3.8,5.3,5.3,..
