HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
10, Denmark,67.3,68.5,83,89.4,94.1,101.2,103.2,103,102.3,104,100.2,103.3,105.2,105
166, Djibouti,..,..,..,..,..,..,..,348,299.4,264.1,210,304.3,288.2,298.3
94, Dominica,111.5,93.2,98.2,89.4,92.1,94.3,87.7,87.1,85.1,108.6,102.5,100.2,109.9,139.8
88, Dominican Republic,69.2,73.9,79.3,61.7,56,59,58.4,56.7,55.5,52.2,51.6,50.2,52.1,53
86, Ecuador,44.6,45.9,59.5,56.1,60.3,64.5,61.8,59.6,57.7,45.2,38.5,42.4,46.4,46.7
116, Egypt,52.9,50.2,39,63,47.9,45.3,40.7,40.4,36.9,34.8,30.2,45.1,48.3,..
124, El Salvador,49.6,59.4,68.7,69.7,73.5,79.3,77.6,80.5,78.1,76.6,72.8,74.3,77.2,77.2
145, Equatorial Guinea,..,..,..,131,144.7,114.4,116.7,106.9,104.4,98.9,92.6,102.4,104.5,107.4
180, Eritrea,..,105.3,67.9,61.1,37.5,47.4,..,..,..,..,..,..,..,..
29, Estonia,..,139.2,126.3,136,142.5,165.9,169.5,165.4,159.2,149.8,151,148,145,141.2
138, Eswatini (Kingdom of),127.9,133.8,156.4,124.5,106.7,80.8,79.7,86.8,88.4,83.8,86.1,86.9,84.4,..
173, Ethiopia,..,..,..,..,..,48.2,45.4,41.5,40.7,39.7,34.9,31.1,31.2,28.7
11, Finland,45.8,64.1,74.9,76.6,75.5,78.6,79.2,77.1,74.1,71.4,70.9,75.2,78.2,79.5
26, France,42.7,43.6,55.9,54,54.9,58.8,59.7,59.8,60.5,61.8,61.1,63,64.5,64.5
119, Gabon,76.9,95.1,101.7,84,89.2,90.5,92.3,90.6,73.5,74,70.1,75.1,72,72.9
172, Gambia,131.5,59.3,56.4,50,41,42.6,47.7,46.1,52.7,48.9,48.1,61.5,63.4,65.5
61, Georgia,85.3,67.8,62.7,84.5,82.9,87.5,91.9,95.6,96.8,98.8,96.8,104,111.8,116.9
6, Germany,45.9,43.6,61.5,70.9,79.9,85.2,86.5,85.1,84.6,86.1,84.7,87.7,88.7,88.1
138, Ghana,42.7,57.4,116,98.2,75.4,86.3,93.2,61.7,65.2,75.6,69.4,73.6,71.7,71.4
32, Greece,40.1,37.1,58.4,50.9,52.8,57.8,61.8,63.5,67.1,63.1,60.8,67,72.5,74.4
74, Grenada,83.4,85.6,105,78.4,73.1,76,75.3,75.8,106.6,102.1,99.1,104.6,111,110
127, Guatemala,45.9,44.7,49.1,66,62.1,64,61,56.7,55.1,49.9,46.4,46.1,47.2,45.9
178, Guinea,64.5,45.6,53.5,69.9,73.5,86,86.7,80.4,76.8,72.4,110,112.9,121.8,108.7
